Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2017-07-27,ZSA275998,1,1339,Stockport NHS Foundation Trust,130000,Cleaning & Janitorial  ,Cleaning,Services to People,Millview Westbury Drive,18000.00
2017-07-28,ZSA276061,1,11176,Docobo Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,840.00
2017-07-28,ZSA276061,2,11176,Docobo Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,4302.00
2017-07-28,ZSA276061,3,11176,Docobo Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,96.00
2017-07-28,ZSA276061,4,11176,Docobo Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,180.00
2017-07-28,ZSA276061,5,11176,Docobo Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,84.00
2017-07-28,ZSA276061,6,11176,Docobo Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,2000.00
2017-07-28,ZSA276061,7,11176,Docobo Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,3200.00
2017-07-28,ZSA276062,1,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,164.52
2017-07-28,ZSA276062,2,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,5111.28
2017-07-28,ZSA276062,3,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,77.76
2017-07-31,ZSA276179,1,1339,Stockport NHS Foundation Trust,999999,Fees and Charges,Fees and Charges,Services to People,Transformation Fund-Provider,298615.00
2017-07-31,ZSA276180,1,1117,OLM Systems Ltd,150000,Consultancy   ,Professional Fees,Services to People,Info S&P Special Projects,10000.00
2017-07-31,ZSA276181,1,9715,NHS Stockport CCG,999999,Fees and Charges,Fees and Charges,Services to People,Proactive Care,120820.00
2017-08-03,ZSA276343,1,11362,Gill Frame,999999,Fees and Charges,Fees and Charges,Services to People,Safeguarding Adults,9000.00
2017-08-03,ZSA276344,1,658,Disability Stockport,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Modernisation,45000.00
2017-08-07,ZSA276476,1,2209,FR Monkhouse Ltd,140000,Clothing  ,Clothing Uniforms and Laundry,Services to People,Social Fund - Programme,25000.00
2017-08-11,ZSA276874,1,8932,Alvanley Family Practice,150000,Consultancy   ,Professional Fees,Services to People,Transformation Fund-Provider,55510.00
2017-08-14,ZSA276901,1,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,2560.00
2017-08-14,ZSA276901,2,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,816.00
2017-08-14,ZSA276901,3,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,2200.00
2017-08-18,ZSA277128,1,9715,NHS Stockport CCG,150000,Consultancy   ,Professional Fees,Services to People,Info S&P Special Projects,20000.00
2017-08-18,ZSA277140,1,11392,Carey Bamber Associates Ltd,150000,Consultancy   ,Professional Fees,Services to People,Co-Production Project - Nesta,19000.00
2017-08-29,ZSA277536,1,9715,NHS Stockport CCG,260000,Human Resources  ,Other Payments,Services to People,Transformation Fund-Intermediate Tier,379564.00
2017-08-29,ZSA277537,1,10105,Mastercall Healthcare,390000,Supplies and services,Supplies and services,Services to People,Transformation Fund-Intermediate Tier,166074.00
2017-09-01,ZSA277675,1,287,Pavilion Publishing and Media,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Information Management,12500.00
2017-09-05,ZSA277898,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Community Mental Health Team,20368.00
2017-09-07,ZSA278082,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Mental Health Access Team,28752.00
2017-09-07,ZSA278083,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Community Mental Health Team,8898.00
2017-09-07,ZSA278084,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,OP Mental Health Community Liaison Service,180000.00
2017-09-07,ZSA278085,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Mental Health Access Team,39704.00
2017-09-07,ZSA278086,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Mental Health Team Managers,53520.00
2017-09-07,ZSA278087,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Community Mental Health Team,29908.00
2017-09-07,ZSA278088,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Criminal Justice Mental Health Team,20764.00
2017-09-07,ZSA278089,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Community Mental Health Team,27000.00
2017-09-07,ZSA278090,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Mental Health Recovery,24104.00
2017-09-08,ZSA278142,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Community Mental Health Team 2,12050.27
2017-09-08,ZSA278143,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Mental Health Supported Living team,7000.00
2017-09-08,ZSA278144,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Mental Health Supported Living team,11596.00
2017-09-08,ZSA278146,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Administration,19908.00
2017-09-11,ZSA278192,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Mental Health Recovery,15036.00
2017-09-11,ZSA278215,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Recovery & Inclusion,9120.00
2017-09-11,ZSA278216,1,4369,Pennine Care NHS Trust,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Recovery & Inclusion,19240.00
2017-09-12,ZSA278288,1,1339,Stockport NHS Foundation Trust,260000,Human Resources  ,Other Payments,Services to People,Transformation Fund-Intermediate Tier,46135.10
2017-09-15,ZSA278486,1,4369,Pennine Care NHS Trust,260000,Human Resources  ,Other Payments,Services to People,Transformation Fund-Enablers,32723.00
2017-09-21,ZSA278781,1,7030,MANCHESTER CITY COUNCIL SHARED,390000,Supplies and services,Supplies and services,Services to People,PH-Programme Management,5158.36
2017-09-29,ZSA279266,1,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,6400.00
2017-07-03,ZSB274735,1,3529,Solutions SK Ltd,111200,Catering Food & Beverages ,Catering Supplies,Services to People,Highfields Inclusion Partnership,5035.72
2017-08-30,ZTX277563,1,8842,Hill Property Services Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Lisburne Spec. Sch. At Hollywood Park,44890.00
2017-09-19,ZTX278660,1,8842,Hill Property Services Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Hursthead Inf Outbuilding Demolition,16790.00
2017-07-05,ZVP274899,1,10007,KPMG LLP ADVISORY,150000,Consultancy   ,Professional Fees,Capital Expenditure,SHL DC CC1,1925.00
2017-07-05,ZVP274899,2,10007,KPMG LLP ADVISORY,150000,Consultancy   ,Professional Fees,Capital Expenditure,SHL DC CC1,3510.00
2017-07-13,ZVP275234-001,1,8323,Wilkinson Cowan Partnership Lt,390000,Supplies and services,Supplies and services,Capital Expenditure,SHL DC CC1,24245.30
2017-09-13,ZVP278245-001,1,8323,Wilkinson Cowan Partnership Lt,390000,Supplies and services,Supplies and services,Capital Expenditure,SHL DC CC1,14668.09
2017-07-04,ZZC274813,1,9715,NHS Stockport CCG,310000,Healthcare  ,Third party payments - Public Sector,Services to People,Perip-Classroom Assistant - Learning Dif,22820.00
2017-07-05,ZZC274890,1,7030,MANCHESTER CITY COUNCIL SHARED,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,GUM Services,187980.00
2017-07-05,ZZC274908,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,DP - CEAS,67300.00
2017-07-06,ZZC274986,1,10572,Cranage Hall,150000,Consultancy   ,Professional Fees,Services to People,SI - Advisers,10269.00
2017-07-12,ZZC275257,1,1104,Age UK Stockport,390000,Supplies and services,Supplies and services,Services to People,Transformation Fund-Healthy Communities,247131.00
2017-07-13,ZZC275316,1,628,Life Leisure,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Lifestyles,177403.00
2017-07-13,ZZC275335,1,10339,The Proud Trust,999999,Fees and Charges,Fees and Charges,Services to People,HIV Services,9045.00
2017-07-17,ZZC275471,1,11820,NHS BUSINESS SERVICES AUTHORIT,999999,Fees and Charges,Fees and Charges,Services to People,PH-Drug and Alcohol,325000.00
2017-07-19,ZZC275638,1,2104,Central Manchester University,390000,Supplies and services,Supplies and services,Services to People,Chlamydia Screening,72434.00
2017-07-20,ZZC275663,1,12106,KMS Media,190000,Facilities & Management Services  ,Office Expenses,Services to People,RAA Adoption Count,49058.40
2017-07-20,ZZC275664,1,11190,Social Care Network Solutions,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,FP – Regional Adoption Agency,36600.00
2017-07-20,ZZC275682,1,11899,S M JOSEPH - Tutor,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,VST - Pupil Premium Grant,5000.00
2017-07-20,ZZC275718,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,PTG Troubled Families,6484.92
2017-07-25,ZZC275876,1,12120,PULSE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,25200.00
2017-07-26,ZZC275967,1,12133,CoppaFeel,340000,Stationery    ,Office Expenses,Services to People,Brinnington (HI),15000.00
2017-08-01,ZZC276218,1,3704,Belle Vue (Manchester) Ltd,381600,Vehicle Management Hire/Leasing ,Leasing /Transport Hire,Services to People,SI -Music Service,8140.00
2017-08-08,ZZC276506,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,6980.00
2017-08-08,ZZC276507,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,20280.00
2017-08-08,ZZC276509,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,45210.00
2017-08-08,ZZC276510,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,27690.00
2017-08-08,ZZC276511,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,7450.00
2017-08-08,ZZC276513,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,35470.00
2017-08-08,ZZC276514,1,12139,Fairfield Care Lltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,5450.00
2017-08-08,ZZC276515,1,12138,HG CARE SERVICES LTD,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,18950.00
2017-08-08,ZZC276516,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,15140.00
2017-08-08,ZZC276517,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,11650.00
2017-08-08,ZZC276518,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,13450.00
2017-08-08,ZZC276519,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,11240.00
2017-08-08,ZZC276522,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,14310.00
2017-08-08,ZZC276523,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,15480.00
2017-08-08,ZZC276524,1,12139,Fairfield Care Lltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,17150.00
2017-08-08,ZZC276526,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,39530.00
2017-08-08,ZZC276527,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,28780.00
2017-08-08,ZZC276528,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,33170.00
2017-08-08,ZZC276529,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,31840.00
2017-08-08,ZZC276530,1,1816,Seashell Trust,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,8880.00
2017-08-08,ZZC276531,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,8110.00
2017-08-08,ZZC276532,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,14270.00
2017-08-08,ZZC276533,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,8140.00
2017-08-08,ZZC276534,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,8140.00
2017-08-08,ZZC276535,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,17310.00
2017-08-08,ZZC276536,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,8200.00
2017-08-08,ZZC276537,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,12150.00
2017-08-08,ZZC276538,1,12143,Sea Recruitment Services ISF,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,7350.00
2017-08-08,ZZC276540,1,12140,Birtenshaw,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,6150.00
2017-08-08,ZZC276541,1,12138,HG CARE SERVICES LTD,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,26550.00
2017-08-08,ZZC276543,1,12161,GS Social Care Solutions Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,5097.60
2017-08-08,ZZC276545,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,12820.00
2017-08-08,ZZC276546,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,14230.00
