Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2019-04-10,ZSA659810,1,10338,STOCKPORT CAR SCHEMES,150000,Consultancy   ,Professional Fees,Services to People,Comm Transport (WIN),108000.00
2019-04-10,ZSA659809,1,1382,Pure Innovations Ltd,150000,Consultancy   ,Professional Fees,Services to People,Social Support (WIN),270000.00
2019-04-11,ZSA659967,1,12987,Cherry Tree Vale T/A Home Focu,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O.Ph5 Home Focus,144268.00
2019-04-11,ZSA659965,1,7797,CHOICE SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Care Purchasing,13500.00
2019-04-11,ZSA659842,1,1339,Stockport NHS Foundation Trust,130000,Cleaning & Janitorial  ,Cleaning,Services to People,"Millview,Westbury Dr",19000.00
2019-04-11,ZSA659963,1,10721,Fitzroy Support,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O. Ph6 Fitzroy Sup,472740.00
2019-04-11,ZSA659962,1,10721,Fitzroy Support,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O. Ph6 Fitzroy Sup,25000.00
2019-04-11,ZSA659961,1,10721,Fitzroy Support,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O. Ph6 Fitzroy Sup,25000.00
2019-04-11,ZSA659960,1,9018,Future Directions CIC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Calderstones 4 Props,146765.00
2019-04-12,ZSA660014,1,1799,Stockport Homes,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,Extra Care Hsg Block,21169.08
2019-04-16,ZSA660279,1,10346,STOCKPORT ADVOCACY,150000,Consultancy   ,Professional Fees,Services to People,Advocacy,200000.00
2019-04-12,ZSA660033,1,657,Independent Options (North Wes,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Ld Hunters Close,197253.00
2019-04-12,ZSA660032,1,12991,MENCAP PERSONAL SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O.Ph7 Mencap,439213.00
2019-04-12,ZSA660031,1,12991,MENCAP PERSONAL SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Care Purchasing,13000.00
2019-04-17,ZSA660307,1,3529,Totally Local Company Ltd,130000,Cleaning & Janitorial  ,Cleaning,Services to People,Redcroft Residential,6500.00
2019-04-23,ZSA660493,1,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,#N/A,#N/A,5120.00
2019-04-23,ZSA660493,2,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,#N/A,#N/A,2250.00
2019-04-23,ZSA660493,3,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,#N/A,#N/A,816.00
2019-04-23,ZSA660493,4,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,#N/A,#N/A,342.80
2019-04-23,ZSA660493,5,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,#N/A,#N/A,41.60
2019-04-23,ZSA660473,1,1382,Pure Innovations Ltd,390000,Supplies and services,Supplies and services,Services to People,Pure Innovations,191100.00
2019-05-03,ZSA661073,1,657,Independent Options (North Wes,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Care Purchasing,124250.00
2019-05-03,ZSA661072,1,9018,Future Directions CIC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Calderstones 4 Props,836584.00
2019-04-26,ZSA660745,1,10753,APS GROUP,191600,Facilities & Management Services Printing ,Printing and Photocopying,Corporate and Support Services,Driver Assessment,15000.00
2019-04-26,ZSA660721,1,1542,Shred It,190000,Facilities & Management Services  ,Office Expenses,Services to People,Information Managemt,6000.00
2019-05-07,ZSA661185,1,1339,Stockport NHS Foundation Trust,311410,Healthcare Occupational Therapy Services ,Fees and Charges,Services to People,LD Physio Centre,10500.00
2019-05-01,ZSA660961,1,8236,STOCKPORT WITHOUT ABUSE,390000,Supplies and services,Supplies and services,Services to People,Domestic Abuse,255923.29
2019-05-07,ZSA661183,1,4369,Pennine Care NHS Trust,999999,UNCLASSIFIED  ,MISCLASSIFIED? CHECK BEFORE PUBLICATION,Services to People,LD Health Staff,59830.00
2019-05-08,ZSA661250,1,4617,Creative Support Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,3 The Drive CS,115902.00
2019-05-08,ZSA661261,1,4617,Creative Support Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O. Ph9 Creative Su,1329585.00
2019-05-08,ZSA661249,1,4617,Creative Support Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O. Ph10 Creative S,469603.00
2019-05-08,ZSA661248,1,7798,United Response,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,T.O.Ph4 Utd Response,373441.00
2019-05-13,ZSA661495,1,13083,Abbotsound Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Care Purchasing,84206.00
2019-05-10,ZSA661433,1,13083,Abbotsound Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Care Purchasing,24000.00
2019-05-10,ZSA661431,1,13083,Abbotsound Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Care Purchasing,9202.00
2019-05-10,ZSA661432,1,13083,Abbotsound Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Care Purchasing,25000.00
2019-05-13,ZSA661505,1,1382,Pure Innovations Ltd,999999,Fees and Charges,Fees and Charges,Services to People,SPARC,150000.00
2019-05-22,ZSA661995,1,8832,Safe and Secure Solutions Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,Marple Running Costs,5460.00
2019-06-05,ZSA662686,1,1799,Stockport Homes,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Services to People,Social Fund - Prog,8720.00
2019-04-03,ZZC659297,1,11667,MYCLOUD LIMITED,150000,Consultancy   ,Professional Fees,Services to People,MOS - Mosaic Mngmnt,18500.00
2019-04-03,ZZC659298,1,1382,Pure Innovations Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,"HTV YP Educ, Career,",5250.00
2019-04-04,ZZC659340,1,13238,SMBC Client account,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,Brinnigton CC,5000.00
2019-04-04,ZZC659360,1,1799,Stockport Homes,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,Brinnigton CC,5000.00
2019-04-04,ZZC659408,1,1816,Seashell Trust,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,18052.00
2019-04-04,ZZC659397,1,1816,Seashell Trust,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,20000.00
2019-04-04,ZZC659407,1,9662,More Play more Often,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,20000.00
2019-04-04,ZZC659406,1,12759,The Heatons PreSchool and Day,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,14000.00
2019-04-04,ZZC659405,1,11989,LEISURE FOR AUTISM,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,5000.00
2019-04-04,ZZC659404,1,12450,LISBURNE SCHOOL VMC,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,6262.00
2019-04-04,ZZC659403,1,1382,Pure Innovations Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,5500.00
2019-04-04,ZZC659402,1,1722,The Together Trust Centre,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,19950.00
2019-04-04,ZZC659398,1,12759,The Heatons PreSchool and Day,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,14000.00
2019-04-04,ZZC659399,1,1722,The Together Trust Centre,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,8160.00
2019-04-04,ZZC659409,1,11897,SENSE CAS FINANCE TEAM,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High,10000.00
2019-04-05,ZZC659539,1,1756,CoramBAAF,200000,Financial Services  ,Fees and Charges,Services to People,RAA Adoption Count,5975.65
2019-04-04,ZZC659450,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,37050.00
2019-04-04,ZZC659449,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,12350.00
2019-04-04,ZZC659448,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,37050.00
2019-04-04,ZZC659447,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,37050.00
2019-04-04,ZZC659446,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,9750.00
2019-04-04,ZZC659445,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,12350.00
2019-04-04,ZZC659444,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,37050.00
2019-04-15,ZZC660165,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,22050.00
2019-04-15,ZZC660164,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,25980.00
2019-04-15,ZZC660163,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,38901.00
2019-04-15,ZZC660162,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,26880.00
2019-04-15,ZZC660161,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,25980.00
2019-04-05,ZZC659530,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,15766.67
2019-04-05,ZZC659529,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,11333.33
2019-04-05,ZZC659528,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,11333.33
2019-04-05,ZZC659527,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,11333.33
2019-04-05,ZZC659526,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-05,ZZC659525,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-05,ZZC659524,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,14233.68
2019-04-05,ZZC659523,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-15,ZZC660160,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,14233.68
2019-04-15,ZZC660159,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,14233.68
2019-04-15,ZZC660158,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-15,ZZC660157,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-15,ZZC660156,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,14233.68
2019-04-15,ZZC660155,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-15,ZZC660154,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-15,ZZC660153,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-15,ZZC660152,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,14233.68
2019-04-15,ZZC660145,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5930.70
2019-04-08,ZZC659578,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,54000.00
2019-04-15,ZZC660144,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,17187.50
2019-04-15,ZZC660143,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,45000.00
2019-04-08,ZZC659577,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,68940.00
2019-04-08,ZZC659576,1,12337,Priory Education Services - Ol,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,259127.00
2019-04-15,ZZC660139,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,14233.68
2019-04-15,ZZC660138,1,12269,PENARTH GROUP,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,38000.00
2019-04-15,ZZC660137,1,12269,PENARTH GROUP,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,13680.00
2019-04-15,ZZC660136,1,12269,PENARTH GROUP,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,38000.00
2019-04-15,ZZC660135,1,12269,PENARTH GROUP,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,38000.00
2019-04-08,ZZC659586,1,11961,PONTVILLE SCHOOL,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,247928.20
2019-04-08,ZZC659587,1,11209,Progress Care and Education Lt,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,90132.00
2019-04-15,ZZC660134,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,8870.00
2019-04-15,ZZC660126,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,6404.58
2019-04-15,ZZC660132,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,5234.00
2019-04-15,ZZC660131,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,6515.01
2019-04-15,ZZC660127,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,6545.00
2019-04-15,ZZC660129,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,12020.00
2019-04-08,ZZC659592,1,12971,Maureen Noble,150000,Consultancy   ,Professional Fees,Services to People,SG - Child Prot-Lscb,6300.00
2019-04-15,ZZC660128,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-15,ZZC660124,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,13996.67
2019-04-15,ZZC660123,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-15,ZZC660122,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,13996.67
2019-04-15,ZZC660121,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,13996.67
2019-04-15,ZZC660120,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,11197.33
2019-04-15,ZZC660119,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,34600.00
2019-04-15,ZZC660118,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,35640.00
2019-04-15,ZZC660117,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,34600.00
2019-04-15,ZZC660116,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-15,ZZC660115,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-15,ZZC660114,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-15,ZZC660113,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,34600.00
2019-04-15,ZZC660112,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-15,ZZC660111,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,13996.67
2019-04-15,ZZC660110,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-08,ZZC659598,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,57100.00
2019-04-11,ZZC659813,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,58140.00
2019-04-15,ZZC660109,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,34600.00
2019-04-15,ZZC660108,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,34600.00
2019-04-15,ZZC660107,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,34600.00
2019-04-15,ZZC660106,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,33592.00
2019-04-15,ZZC660105,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,35640.00
2019-04-15,ZZC660104,1,11522,Shapwick School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,10112.20
2019-04-09,ZZC659626,1,12345,Hesley Group,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch,258700.00
2019-04-09,ZZC659625,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,61200.00
2019-04-15,ZZC660103,1,1966,I Can Training,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,13221.35
2019-04-10,ZZC659751,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,56700.72
2019-04-11,ZZC659820,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,56600.72
2019-04-09,ZZC659703,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,63256.00
2019-04-09,ZZC659702,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,57732.75
2019-04-09,ZZC659701,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,57732.75
2019-04-15,ZZC660102,1,1699,Mary Hare School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,44269.00
2019-04-09,ZZC659699,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,78063.70
2019-04-15,ZZC660101,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,31215.40
2019-04-09,ZZC659691,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,75869.31
2019-04-15,ZZC660100,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,48000.00
2019-04-09,ZZC659690,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,61255.14
2019-04-15,ZZC660099,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,26174.50
2019-04-09,ZZC659733,1,1339,Stockport NHS Foundation Trust,999999,Fees and Charges,Fees and Charges,Services to People,YOS Non-Staffing,21067.00
2019-04-15,ZZC660098,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,18849.00
2019-04-15,ZZC660097,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,18849.00
2019-04-15,ZZC660096,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,28848.00
2019-04-15,ZZC660094,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,17666.00
2019-04-15,ZZC660093,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,9666.67
2019-04-15,ZZC660092,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,18848.00
2019-04-15,ZZC660091,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN NMSS School Fees,18848.00
