Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,d2000667,2018-10-05,32140.00,OCCUPEYE LTD,"CLOTHES, UNIFORM AND LAUNDRY",ECONOMY DIRECTORATE
Rochdale Borough Council,d3000804,2018-10-05,28544.56,CHRISTMAS PLUS LTD,CHRISTMAS DECORATIONS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph103080,2018-10-05,20480.59,VIRGIN CARE SERVICES LIMITED,VIRGIN CARE,PUBLIC HEALTH
Rochdale Borough Council,d1078869,2018-10-05,6930.00,ROCHDALE BOROUGH SHOPMOBILITY,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,s1023572,2018-10-05,6300.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,COMMISSIONING AND STATUTORY
Rochdale Borough Council,w1001934,2018-10-08,20000.00,GP CARE SERVICES LTD,PURCHASE OF FURNITURE AND EQUIPMENT,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,w1001933,2018-10-08,14400.00,MOMENTUM HEALTHCARE CONSULTANCY,AGENCY STAFF,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,w1001935,2018-10-08,12655.00,CPF INSTALLATION,PURCHASE OF FURNITURE AND EQUIPMENT,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,x1016358,2018-10-08,10798.50,GL EDUCATION GROUP LTD,COSTS MET BY SCHOOL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1078889,2018-10-08,8785.59,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1001932,2018-10-08,7200.00,MOMENTUM HEALTHCARE CONSULTANCY,AGENCY STAFF,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,ph103088,2018-10-08,5955.00,OLDHAM COUNCIL,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1026764,2018-10-09,63588.42,AXIOM EDUCATION ROCHDALE LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1078919,2018-10-09,19490.00,BARTEC AUTO ID LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1078939,2018-10-09,16987.50,ROCHDALE TOWN CENTRE MANAGEMENT LTD,GRANTS TO THE NON VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,d1078947,2018-10-09,14854.70,DOBSON UK LTD,CONTRACTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4000900,2018-10-09,12107.23,WLG LTD,CATERING - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1007080,2018-10-09,9700.00,MANCHESTER CITY COUNCIL,AGMA,RESOURCES
Rochdale Borough Council,d1078936,2018-10-09,6431.00,RICHARD BARBER AND CO,MARKETING EXPENDITURE,ECONOMY DIRECTORATE
Rochdale Borough Council,x1016371,2018-10-10,50000.00,FAMILIES FOR CHILDREN,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,e1026783,2018-10-10,415696.02,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1026784,2018-10-10,339701.90,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1007086,2018-10-10,105007.00,MAZARS LLP,FEES / COMMISSION,RESOURCES
Rochdale Borough Council,d1078975,2018-10-10,60480.00,CROMWELL POLYTHENE LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1078984,2018-10-10,33078.00,STANDARD FUEL OILS,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1023587,2018-10-10,25309.73,HIGH BARN CONSTRUCTION LIMITED,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,ph103100,2018-10-10,17133.13,SAFENET DOMESTIC ABUSE SERVICE,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d2000676,2018-10-10,12869.33,BUCHANAN COMPUTING LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1078991,2018-10-10,11900.00,EGBERT H TAYLOR & CO LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3000820,2018-10-10,7764.57,FW SHERRATT LTD,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1026776,2018-10-10,6839.00,BURY GRAMMAR SCHOOLS TRUSTEES LTD,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1078953,2018-10-10,5500.00,ROCHDALE HOUSING INITIATIVE,EXPENSES - GENERAL,ECONOMY DIRECTORATE
Rochdale Borough Council,d1079009,2018-10-11,5400.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103101,2018-10-11,24644.00,BIG LIFE CENTRES,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,f1007089,2018-10-11,11500.00,CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,RESOURCES
Rochdale Borough Council,d4000919,2018-10-11,10376.00,CAS FM LIMITED,REPAIRS & ALTS OF BUILDINGS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079005,2018-10-11,10000.00,ROCHDALE HOUSING INITIATIVE,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079024,2018-10-11,8475.00,ROCHDALE DEVELOPMENT AGENCY,MINOR BUILDING WORKS,ECONOMY DIRECTORATE
Rochdale Borough Council,w1001937,2018-10-11,8385.67,PENNINE CARE NHS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d3000829,2018-10-12,25956.00,H BELL AND SONS ROCHDALE LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d2000688,2018-10-12,7200.00,IDOX SOFTWARE LTD,CONSULTANT FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1023604,2018-10-12,6925.00,TUNSTALL HEALTHCARE (UK) LTD,PURCHASE OF FURNITURE AND EQUIPMENT,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3000828,2018-10-12,5000.00,YOTTA LIMITED,PURCHASE OF ICT SOFTWARE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,x1016390,2018-10-15,29700.00,ST FRANCIS CHILDRENS SOCIETY,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1079050,2018-10-15,41460.00,SSI SCHAEFER LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103116,2018-10-15,30500.00,LINK4LIFE CHARITY,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,d1079065,2018-10-15,20000.00,G AND A TAYLOR HOTELS LTD,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079067,2018-10-15,20000.00,TLC GARDEN SERVICES,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079066,2018-10-15,16000.00,DICK WHITTINGTON GUEST HOUSE,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2000691,2018-10-15,14138.80,PERFECT COLOURS LTD,HIRE OF EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1023617,2018-10-15,6743.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d2000693,2018-10-15,5895.00,OLDHAM COUNCIL,SUBSCRIPTIONS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1023612,2018-10-15,5795.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1023611,2018-10-15,5547.00,STANNAH LIFT SERVICES LTD,TRANSACTIONS-EXPENDITURE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1023607,2018-10-15,5316.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d2000690,2018-10-15,5250.00,VIRTUAL VIBES LTD,TRAINING,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079095,2018-10-16,7000.00,MIDDLETON CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079087,2018-10-16,6400.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1026802,2018-10-16,740667.25,AXIOM EDUCATION ROCHDALE LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3000840,2018-10-16,20000.00,AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,ENGINEERS FEES,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1007098,2018-10-16,10767.00,CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,RESOURCES
Rochdale Borough Council,d1079110,2018-10-17,8016.75,CALIBRATION ENGINEERING SERVICES LTD,MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1016420,2018-10-17,6380.00,GATENBY SANDERSON,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,ph103122,2018-10-17,5807.89,MANCHESTER UNIVERSITY NHS FOUNDATION  TRUST MFT,SERVICE LEVEL AGREEMENTS,PUBLIC HEALTH
Rochdale Borough Council,x1016432,2018-10-17,5662.80,CONTACT GROUP,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1023633,2018-10-18,168000.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1023631,2018-10-18,5174.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3000861,2018-10-19,2295255.68,SEDDON CONSTRUCTION LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1007107,2018-10-19,43641.36,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1007108,2018-10-19,13648.52,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1007110,2018-10-19,8388.45,MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,d1079187,2018-10-19,8008.91,BRITISH TELECOMMUNICATIONS PLC,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079178,2018-10-19,7675.37,ROCHDALE DEVELOPMENT AGENCY,REFUSE DISPOSAL,ECONOMY DIRECTORATE
Rochdale Borough Council,d1079188,2018-10-19,7588.00,ROCHDALE AND DISTRICT CITIZENS ADVICE BUREAU,CITIZENS ADVICE BUREAU,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1007109,2018-10-19,6259.37,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,d3000862,2018-10-22,361322.06,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph103129,2018-10-22,124916.31,VIRGIN CARE SERVICES LIMITED,VIRGIN CARE,PUBLIC HEALTH
Rochdale Borough Council,s1023638,2018-10-22,37000.00,PENNINE CARE NHS,RENTS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1079207,2018-10-22,16925.00,F S MOULT AND SON,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1016452,2018-10-22,13016.00,BURY MBC,CONSULTANT FEES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d4000965,2018-10-22,10000.00,LANCASHIRE CHAIR COVERS,EXPENSES - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079190,2018-10-22,8008.91,BRITISH TELECOMMUNICATIONS PLC,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2000710,2018-10-22,5735.00,PHOENIX SOFTWARE LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1007123,2018-10-23,43641.36,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,x1016472,2018-10-23,26500.00,ONE PLUS ONE MARRIAGE AND PARTNERSHIP RES,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1007119,2018-10-23,20011.95,MANCHESTER CITY COUNCIL,FEES / COMMISSION,RESOURCES
Rochdale Borough Council,f1007127,2018-10-23,14611.57,LINK TREASURY SERVICES LIMITED,ADVICE/SUPPORT,RESOURCES
Rochdale Borough Council,f1007125,2018-10-23,14268.93,LINK TREASURY SERVICES LIMITED,ADVICE/SUPPORT,RESOURCES
Rochdale Borough Council,f1007116,2018-10-23,13648.52,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1007117,2018-10-23,9040.59,MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,f1007126,2018-10-23,6506.93,LINK TREASURY SERVICES LIMITED,ADVICE/SUPPORT,RESOURCES
Rochdale Borough Council,f1007121,2018-10-23,6259.37,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1007115,2018-10-23,5498.18,MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,f1007114,2018-10-23,5140.60,MANCHESTER CITY COUNCIL,MEDICAL FEES,RESOURCES
Rochdale Borough Council,w1001938,2018-10-24,15186.00,CPF INSTALLATION,PURCHASE OF FURNITURE AND EQUIPMENT,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,e1026847,2018-10-24,10000.00,NISAI LEARNING,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3000878,2018-10-24,8750.00,KE FIBERTEC UK LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1079276,2018-10-25,5700.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1026852,2018-10-25,37100.00,POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1023645,2018-10-25,29500.00,REDACTED - PERSONAL DATA,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1023648,2018-10-25,29500.00,REDACTED - PERSONAL DATA,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1023644,2018-10-25,29500.00,SARA MEDICS LTD,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1023646,2018-10-25,29500.00,MERCY GLOBAL CONSULT LTD,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1023647,2018-10-25,29500.00,S MUSTAFA LIMITED,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,w1001940,2018-10-25,10745.81,CAREWATCH CARE SERVICES LTD,HOME CARE - ADULT SERVICES,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,x1016486,2018-10-25,7740.00,REDACTED - PERSONAL DATA,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,ph103152,2018-10-25,6457.71,BRAHM FUNDCO 1 LTD,RENTS,PUBLIC HEALTH
Rochdale Borough Council,ph103146,2018-10-25,5244.00,GREATER MANCHESTER MENTAL HEALTH NHS,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,ph103164,2018-10-26,72070.32,MANCHESTER UNIVERSITY NHS FOUNDATION  TRUST MFT,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph103157,2018-10-26,24637.00,PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,d1079302,2018-10-26,17850.00,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079303,2018-10-26,17850.00,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2000723,2018-10-26,12753.00,XMA LIMITED,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079286,2018-10-26,10550.00,ENVENTURE RESEARTH,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103162,2018-10-26,6431.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph103163,2018-10-26,5545.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d1079295,2018-10-26,5180.00,M AND R HEATING SERVICES NW LTD,BOILER REPLACEMENTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079311,2018-10-29,33048.55,ROCHDALE DEVELOPMENT AGENCY,CAPITAL SALARIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1079310,2018-10-29,26497.85,ROCHDALE DEVELOPMENT AGENCY,CAPITAL SALARIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1079309,2018-10-29,11985.92,EGBERT H TAYLOR & CO LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079316,2018-10-29,5279.52,ROCHDALE HOUSING INITIATIVE,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1007156,2018-10-29,5000.00,REDACTED - PERSONAL DATA,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,d1079353,2018-10-30,9224.25,CLOVER SECURITY SERVICES LIMITED,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079368,2018-10-30,8912.00,EURO LABEL PRINTERS LIMITED,PUBLICITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4000987,2018-10-30,5605.82,B AND M WASTE SERVICES,CONTRACTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1026868,2018-10-31,278953.81,AD MODULAR LTD,NEW CONSTRUCTION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,r1001935,2018-10-31,24583.44,BRAHM FUNDCO 2 LTD,PFI SCHEMES RPI,ECONOMY DIRECTORATE
Rochdale Borough Council,f1007168,2018-10-31,21000.00,BLOOM PROCUREMENT SERVICES LTD,CONSULTANT FEES,RESOURCES
Rochdale Borough Council,f1007169,2018-10-31,15000.00,LOCAL GOVERNMENT ASSOCIATION,TRAINING-NON QUALIFICATION,RESOURCES
Rochdale Borough Council,d3000897,2018-10-31,13525.58,YOTTA LIMITED,SOFTWARE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1079395,2018-10-31,11637.09,ROCHDALE DEVELOPMENT AGENCY,BASIC WAGES,ECONOMY DIRECTORATE
Rochdale Borough Council,e1026872,2018-10-31,5425.00,MANTRA LINGUA LTD,COSTS MET BY SCHOOL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1079413,2018-11-01,14000.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079423,2018-11-01,32751.00,STANDARD FUEL OILS,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1026887,2018-11-01,15268.72,AXIOM EDUCATION ROCHDALE LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3000909,2018-11-01,12300.00,HERITAGE ROOFING AND MAINTENANCE,MINOR BUILDING WORKS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1079416,2018-11-01,6000.00,G AND A TAYLOR HOTELS LTD,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079417,2018-11-01,6000.00,G AND A TAYLOR HOTELS LTD,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079418,2018-11-01,6000.00,G AND A TAYLOR HOTELS LTD,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079419,2018-11-01,6000.00,G AND A TAYLOR HOTELS LTD,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1023668,2018-11-01,5928.86,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3000903,2018-11-01,5000.00,ROCHDALE ELECTRICAL DISTRIBUTORS,BUILDING MATERIALS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3000904,2018-11-01,5000.00,ROCHDALE ELECTRICAL DISTRIBUTORS,BUILDING MATERIALS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d2000742,2018-11-02,28850.00,XMA LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3000915,2018-11-05,3062188.70,WILSON BOWDEN DEVELOPMENTS LTD,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d2000745,2018-11-05,7153.95,AGILE APPLICATIONS LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079467,2018-11-05,5995.00,THE PLAY INSPECTION COMPANY LTD,CONSULTANTS FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079473,2018-11-05,5681.25,JGM AGENCY,PUBLICITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1079482,2018-11-05,5000.00,J A CRYER EXCAVATION & GROUNDWORK CONTRACTORS LTD,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1007184,2018-11-06,150000.00,TOPMARK CLAIMS MANAGEMENT LTD IMPREST,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,e1026908,2018-11-06,31783.25,AXIOM EDUCATION ROCHDALE LIMITED,MEALS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1016544,2018-11-06,10000.00,RANDSTAD EDUCATION,INDEPENDENT UNITS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3000926,2018-11-06,5250.00,TLC GARDEN SERVICES,REPAIRS & ALTS OF BUILDINGS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1079540,2018-11-07,8000.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1023683,2018-11-07,80000.00,ROSS CARE,ADAPTATIONS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,ph103188,2018-11-07,17133.13,SAFENET DOMESTIC ABUSE SERVICE,PH OTHER CONTRACTS,PUBLIC HEALTH
